2021-01-14_09:38:36.348,sell,SGX_CN_2101,18755,18,dir,2
2021-01-14_09:38:36.369,buy,IF2101,5559.6,1,dir,6
2021-01-14_09:38:59.979,sell,SGX_CN_2101,18742,3,dir,2
2021-01-14_09:38:59.979,sell,SGX_CN_2101,18742,9,dir,2
2021-01-14_09:38:59.996,buy,IF2101,5557,1,dir,6
2021-01-14_09:38:59.997,buy,IF2101,5557,1,dir,6
2021-01-14_09:38:59.997,sell,IC2101,6485,1,dir,5
2021-01-14_09:39:47.171,sell,SGX_CN_2101,18726,6,dir,2
2021-01-14_09:39:49.706,sell,SGX_CN_2101,18727,22,dir,2
2021-01-14_09:39:49.715,buy,IF2101,5549.4,1,dir,6
2021-01-14_09:39:49.716,buy,IF2101,5549.4,1,dir,6
2021-01-14_09:39:49.811,sell,SGX_CN_2101,18727,2,dir,2
2021-01-14_09:39:49.824,buy,IF2101,5549.2,1,dir,6
2021-01-14_09:39:50.040,sell,IC2101,6479.2,1,dir,5
2021-01-14_09:52:46.722,buy,SGX_CN_2101,18641,1,dir,1
2021-01-14_09:52:46.723,buy,SGX_CN_2101,18641,9,dir,1
2021-01-14_09:52:46.725,buy,SGX_CN_2101,18641,1,dir,1
2021-01-14_09:52:46.731,sell,IF2101,5526,1,dir,5
2021-01-14_09:52:46.732,buy,IC2101,6447.8,1,dir,6
2021-01-14_09:52:46.780,buy,SGX_CN_2101,18641,1,dir,1
2021-01-14_09:52:47.027,sell,IF2101,5526,1,dir,5
2021-01-14_09:52:47.737,buy,SGX_CN_2101,18641,2,dir,1
2021-01-14_09:52:47.746,buy,SGX_CN_2101,18641,3,dir,1
2021-01-14_09:52:47.748,buy,SGX_CN_2101,18641,2,dir,1
2021-01-14_09:56:28.814,buy,SGX_CN_2101,18663,11,dir,1
2021-01-14_09:56:28.824,sell,IF2101,5525.4,1,dir,5
2021-01-14_09:59:39.016,buy,SGX_CN_2101,18728,3,dir,1
2021-01-14_09:59:39.036,sell,IF2101,5539.2,1,dir,5
2021-01-14_09:59:39.036,buy,IC2101,6449,1,dir,6
2021-01-14_09:59:50.819,buy,SGX_CN_2101,18724,25,dir,1
2021-01-14_09:59:50.820,buy,SGX_CN_2101,18724,2,dir,1
2021-01-14_09:59:50.839,sell,IF2101,5538.6,1,dir,5
2021-01-14_09:59:50.839,sell,IF2101,5538.6,1,dir,5
2021-01-14_10:03:25.260,sell,SGX_CN_2101,18683,2,dir,2
2021-01-14_10:03:25.283,sell,SGX_CN_2101,18683,3,dir,2
2021-01-14_10:03:25.283,sell,SGX_CN_2101,18683,5,dir,2
2021-01-14_10:03:25.284,sell,SGX_CN_2101,18683,20,dir,2
2021-01-14_10:03:25.294,buy,IF2101,5519.6,1,dir,6
2021-01-14_10:03:25.294,buy,IF2101,5519.6,1,dir,6
2021-01-14_10:03:25.295,buy,IF2101,5519.6,1,dir,6
2021-01-14_10:03:25.295,sell,IC2101,6428.6,1,dir,5
2021-01-14_10:09:41.850,sell,SGX_CN_2101,18599,1,dir,2
2021-01-14_10:09:41.851,sell,SGX_CN_2101,18599,1,dir,2
2021-01-14_10:09:41.852,sell,SGX_CN_2101,18599,1,dir,2
2021-01-14_10:09:41.874,sell,SGX_CN_2101,18599,1,dir,2
2021-01-14_10:09:41.875,sell,SGX_CN_2101,18599,2,dir,2
2021-01-14_10:09:41.875,sell,SGX_CN_2101,18599,9,dir,2
2021-01-14_10:09:41.877,sell,SGX_CN_2101,18599,2,dir,2
2021-01-14_10:09:41.877,sell,SGX_CN_2101,18599,13,dir,2
2021-01-14_10:09:41.889,buy,IF2101,5493.4,1,dir,6
2021-01-14_10:09:41.889,buy,IF2101,5493.6,2,dir,6
2021-01-14_10:09:41.889,sell,IC2101,6413.2,1,dir,5
2021-01-14_10:11:57.690,sell,SGX_CN_2101,18568,30,dir,2
2021-01-14_10:11:57.702,buy,IF2101,5495.8,1,dir,6
2021-01-14_10:11:57.702,buy,IF2101,5495.8,1,dir,6
2021-01-14_10:11:57.705,buy,IF2101,5496,1,dir,6
2021-01-14_10:11:57.816,sell,IC2101,6424.2,1,dir,5
2021-01-14_10:36:34.779,sell,SGX_CN_2101,18641,7,dir,2
2021-01-14_10:36:34.780,sell,SGX_CN_2101,18641,6,dir,2
2021-01-14_10:36:34.788,buy,IF2101,5530.8,1,dir,6
2021-01-14_10:36:34.803,sell,SGX_CN_2101,18641,17,dir,2
2021-01-14_10:36:34.821,buy,IF2101,5530.8,1,dir,6
2021-01-14_10:36:34.821,buy,IF2101,5531.2,1,dir,6
2021-01-14_10:36:35.208,sell,IC2101,6479.4,1,dir,5
2021-01-14_10:43:20.302,sell,SGX_CN_2101,18640,30,dir,2
2021-01-14_10:43:20.323,buy,IF2101,5538,3,dir,6
2021-01-14_10:43:20.324,sell,IC2101,6483,1,dir,5
2021-01-14_10:49:46.216,buy,SGX_CN_2101,18608,2,dir,1
2021-01-14_10:49:46.216,buy,SGX_CN_2101,18608,1,dir,1
2021-01-14_10:49:46.218,buy,SGX_CN_2101,18608,1,dir,1
2021-01-14_10:49:46.227,buy,SGX_CN_2101,18608,2,dir,1
2021-01-14_10:49:46.227,buy,SGX_CN_2101,18608,1,dir,1
2021-01-14_10:49:46.229,buy,SGX_CN_2101,18608,2,dir,1
2021-01-14_10:49:46.229,buy,SGX_CN_2101,18608,1,dir,1
2021-01-14_10:49:46.234,sell,IF2101,5532.6,1,dir,5
2021-01-14_10:49:46.235,buy,IC2101,6486.8,1,dir,6
2021-01-14_10:49:47.176,buy,SGX_CN_2101,18608,4,dir,1
2021-01-14_10:49:47.187,sell,IF2101,5532.2,1,dir,5
2021-01-14_11:02:46.273,sell,SGX_CN_2101,18626,1,dir,2
2021-01-14_11:02:46.274,sell,SGX_CN_2101,18626,2,dir,2
2021-01-14_11:02:46.297,sell,SGX_CN_2101,18626,2,dir,2
2021-01-14_11:02:46.298,sell,SGX_CN_2101,18626,35,dir,2
2021-01-14_11:02:46.298,sell,SGX_CN_2101,18626,4,dir,2
2021-01-14_11:02:46.312,buy,IF2101,5541.6,1,dir,6
2021-01-14_11:02:46.312,buy,IF2101,5541.6,1,dir,6
2021-01-14_11:02:46.312,buy,IF2101,5541.6,1,dir,6
2021-01-14_11:02:46.312,buy,IF2101,5541.8,1,dir,6
2021-01-14_11:02:46.315,sell,IC2101,6515,1,dir,5
2021-01-14_11:02:46.315,buy,IF2101,5541.8,1,dir,6
2021-01-14_11:02:46.315,sell,IC2101,6515,1,dir,5
2021-01-14_11:09:23.678,sell,SGX_CN_2101,18577,3,dir,2
2021-01-14_11:09:23.782,sell,SGX_CN_2101,18577,1,dir,2
2021-01-14_11:09:23.889,sell,SGX_CN_2101,18577,4,dir,2
2021-01-14_11:09:23.941,sell,SGX_CN_2101,18577,2,dir,2
2021-01-14_11:09:23.951,buy,IF2101,5528.4,1,dir,6
2021-01-14_11:09:24.047,sell,SGX_CN_2101,18577,1,dir,2
2021-01-14_11:09:24.257,sell,SGX_CN_2101,18577,2,dir,2
2021-01-14_11:09:51.807,sell,SGX_CN_2101,18559,1,dir,2
2021-01-14_11:09:51.807,sell,SGX_CN_2101,18559,2,dir,2
2021-01-14_11:09:51.809,sell,SGX_CN_2101,18559,1,dir,2
2021-01-14_11:09:51.831,sell,SGX_CN_2101,18559,13,dir,2
2021-01-14_11:09:51.847,buy,IF2101,5523.8,1,dir,6
2021-01-14_11:09:51.847,buy,IF2101,5524.2,1,dir,6
2021-01-14_11:09:52.202,sell,IC2101,6500.6,1,dir,5
2021-01-14_11:14:24.808,buy,SGX_CN_2101,18565,30,dir,1
2021-01-14_11:14:24.829,sell,IF2101,5528.8,3,dir,5
2021-01-14_11:14:24.830,buy,IC2101,6513.6,1,dir,6
2021-01-14_11:20:04.766,buy,SGX_CN_2101,18592,18,dir,1
2021-01-14_11:20:04.767,buy,SGX_CN_2101,18592,4,dir,1
2021-01-14_11:20:04.780,sell,IF2101,5536.8,1,dir,5
2021-01-14_11:20:04.781,sell,IF2101,5536.6,1,dir,5
2021-01-14_11:20:04.781,buy,IC2101,6515.6,1,dir,6
2021-01-14_11:20:04.790,buy,SGX_CN_2101,18592,5,dir,1
2021-01-14_11:20:04.791,buy,SGX_CN_2101,18592,3,dir,1
2021-01-14_11:20:05.208,sell,IF2101,5536.6,1,dir,5
2021-01-14_11:21:20.789,buy,SGX_CN_2101,18619,30,dir,1
2021-01-14_11:21:20.803,sell,IF2101,5543.8,3,dir,5
2021-01-14_11:21:20.804,buy,IC2101,6520.2,1,dir,6
2021-01-14_13:00:02.288,sell,SGX_CN_2101,18555,1,dir,2
2021-01-14_13:00:02.290,sell,SGX_CN_2101,18555,3,dir,2
2021-01-14_13:00:02.290,sell,SGX_CN_2101,18554,1,dir,2
2021-01-14_13:00:02.292,sell,SGX_CN_2101,18554,1,dir,2
2021-01-14_13:00:02.312,sell,SGX_CN_2101,18553,2,dir,2
2021-01-14_13:00:02.313,sell,SGX_CN_2101,18553,4,dir,2
2021-01-14_13:00:02.313,sell,SGX_CN_2101,18553,3,dir,2
2021-01-14_13:00:02.315,sell,SGX_CN_2101,18553,15,dir,2
2021-01-14_13:00:02.337,buy,IF2101,5520.2,1,dir,6
2021-01-14_13:00:02.337,buy,IF2101,5520.2,2,dir,6
2021-01-14_13:00:02.338,sell,IC2101,6505,1,dir,5
2021-01-14_13:00:43.404,sell,SGX_CN_2101,18554,1,dir,2
2021-01-14_13:00:43.667,sell,SGX_CN_2101,18554,29,dir,2
2021-01-14_13:00:43.683,buy,IF2101,5518.4,1,dir,6
2021-01-14_13:00:43.683,buy,IF2101,5518.6,1,dir,6
2021-01-14_13:00:43.684,buy,IF2101,5518.8,1,dir,6
2021-01-14_13:00:43.684,sell,IC2101,6503.6,1,dir,5
2021-01-14_13:21:08.306,buy,SGX_CN_2101,18507,1,dir,1
2021-01-14_13:21:08.307,buy,SGX_CN_2101,18507,1,dir,1
2021-01-14_13:21:08.309,buy,SGX_CN_2101,18507,1,dir,1
2021-01-14_13:21:08.309,buy,SGX_CN_2101,18507,1,dir,1
2021-01-14_13:21:08.310,buy,SGX_CN_2101,18507,4,dir,1
2021-01-14_13:21:08.310,buy,SGX_CN_2101,18507,1,dir,1
2021-01-14_13:21:08.311,buy,SGX_CN_2101,18507,3,dir,1
2021-01-14_13:21:08.312,buy,SGX_CN_2101,18507,1,dir,1
2021-01-14_13:21:08.312,buy,SGX_CN_2101,18507,17,dir,1
2021-01-14_13:21:08.319,buy,IC2101,6496.6,1,dir,6
2021-01-14_13:21:08.376,sell,IF2101,5511.2,1,dir,5
2021-01-14_13:21:09.014,sell,IF2101,5510.6,1,dir,5
2021-01-14_13:21:09.015,sell,IF2101,5510.6,1,dir,5
2021-01-14_13:32:47.295,buy,SGX_CN_2101,18505,29,dir,1
2021-01-14_13:32:47.305,sell,IF2101,5510.2,1,dir,5
2021-01-14_13:32:47.306,sell,IF2101,5510.2,2,dir,5
2021-01-14_13:32:47.306,buy,IC2101,6493.8,1,dir,6
2021-01-14_13:32:47.317,buy,SGX_CN_2101,18505,1,dir,1
2021-01-14_13:49:21.720,buy,SGX_CN_2101,18546,9,dir,1
2021-01-14_13:49:21.721,buy,SGX_CN_2101,18546,5,dir,1
2021-01-14_13:49:21.732,sell,IF2101,5514.8,1,dir,5
2021-01-14_13:49:21.733,buy,IC2101,6487,1,dir,6
2021-01-14_13:49:21.733,sell,IF2101,5514.2,1,dir,5
2021-01-14_13:49:21.743,buy,SGX_CN_2101,18546,1,dir,1
2021-01-14_13:49:21.744,buy,SGX_CN_2101,18546,1,dir,1
2021-01-14_13:49:21.744,buy,SGX_CN_2101,18546,3,dir,1
2021-01-14_13:49:21.744,buy,SGX_CN_2101,18546,11,dir,1
2021-01-14_13:49:22.182,sell,IF2101,5514.2,1,dir,5
2021-01-14_14:19:50.331,buy,SGX_CN_2101,18530,1,dir,1
2021-01-14_14:19:50.343,sell,IF2101,5503.6,1,dir,5
2021-01-14_14:19:50.344,buy,IC2101,6468.4,1,dir,6
2021-01-14_14:22:58.784,buy,SGX_CN_2101,18497,1,dir,1
2021-01-14_14:22:58.785,buy,SGX_CN_2101,18497,2,dir,1
2021-01-14_14:22:58.786,buy,SGX_CN_2101,18497,1,dir,1
2021-01-14_14:22:58.807,buy,SGX_CN_2101,18497,1,dir,1
2021-01-14_14:22:58.808,buy,SGX_CN_2101,18497,1,dir,1
2021-01-14_14:22:58.808,buy,SGX_CN_2101,18497,1,dir,1
2021-01-14_14:22:58.810,buy,SGX_CN_2101,18497,2,dir,1
2021-01-14_14:22:58.810,buy,SGX_CN_2101,18497,1,dir,1
2021-01-14_14:22:58.822,sell,IF2101,5497,1,dir,5
2021-01-14_14:23:33.760,buy,SGX_CN_2101,18497,2,dir,1
2021-01-14_14:23:33.761,buy,SGX_CN_2101,18497,2,dir,1
2021-01-14_14:23:33.814,buy,SGX_CN_2101,18497,5,dir,1
2021-01-14_14:23:34.609,buy,SGX_CN_2101,18497,8,dir,1
2021-01-14_14:23:34.631,sell,IF2101,5495,1,dir,5
2021-01-14_14:23:41.981,buy,SGX_CN_2101,18495,2,dir,1
2021-01-14_14:24:05.416,buy,SGX_CN_2101,18482,1,dir,1
2021-01-14_14:24:05.427,sell,IF2101,5493.8,1,dir,5
2021-01-14_14:24:05.428,buy,IC2101,6469,1,dir,6
2021-01-14_14:24:33.267,buy,SGX_CN_2101,18475,29,dir,1
2021-01-14_14:24:33.286,sell,IF2101,5491.8,1,dir,5
2021-01-14_14:24:33.287,sell,IF2101,5491.6,1,dir,5
2021-01-14_14:26:00.254,buy,SGX_CN_2101,18444,24,dir,1
2021-01-14_14:26:00.255,buy,SGX_CN_2101,18444,6,dir,1
2021-01-14_14:26:00.269,sell,IF2101,5480,1,dir,5
2021-01-14_14:26:00.269,sell,IF2101,5480,1,dir,5
2021-01-14_14:26:00.270,sell,IF2101,5480,1,dir,5
2021-01-14_14:26:00.270,buy,IC2102,6386.6,1,dir,1
2021-01-14_14:53:01.479,sell,SGX_CN_2101,18453,30,dir,2
2021-01-14_14:53:01.490,buy,IF2101,5476.6,2,dir,6
2021-01-14_14:53:01.491,buy,IF2101,5477,1,dir,6
2021-01-14_14:53:01.494,sell,IC2101,6438.6,1,dir,5
2021-01-14_14:56:11.680,buy,SGX_CN_2101,18453,27,dir,1
2021-01-14_14:56:11.681,buy,SGX_CN_2101,18453,3,dir,1
2021-01-14_14:56:11.696,sell,IF2102,5479.2,1,dir,2
2021-01-14_14:56:11.698,sell,IF2102,5479.2,1,dir,2
2021-01-14_14:56:11.698,sell,IF2102,5479.2,1,dir,2
2021-01-14_14:56:11.698,buy,IC2102,6389.8,1,dir,1
2021-01-15_09:30:12.234,sell,SGX_CN_2101,18568,2,dir,2
2021-01-15_09:30:12.234,sell,SGX_CN_2101,18568,1,dir,2
2021-01-15_09:30:12.235,sell,SGX_CN_2101,18568,1,dir,2
2021-01-15_09:30:12.261,sell,SGX_CN_2101,18567,2,dir,2
2021-01-15_09:30:12.262,sell,SGX_CN_2101,18567,1,dir,2
2021-01-15_09:30:12.262,sell,SGX_CN_2101,18567,1,dir,2
2021-01-15_09:30:12.264,sell,SGX_CN_2101,18567,1,dir,2
2021-01-15_09:30:12.265,sell,SGX_CN_2101,18567,1,dir,2
2021-01-15_09:30:12.265,sell,SGX_CN_2101,18566,1,dir,2
2021-01-15_09:30:12.265,sell,SGX_CN_2101,18566,1,dir,2
2021-01-15_09:30:12.266,sell,SGX_CN_2101,18566,1,dir,2
2021-01-15_09:30:12.266,sell,SGX_CN_2101,18566,1,dir,2
2021-01-15_09:30:12.266,sell,SGX_CN_2101,18566,1,dir,2
2021-01-15_09:30:12.283,buy,IF2101,5490,1,dir,6
2021-01-15_09:30:12.289,sell,SGX_CN_2101,18566,4,dir,2
2021-01-15_09:30:12.289,sell,SGX_CN_2101,18565,7,dir,2
2021-01-15_09:30:12.290,sell,SGX_CN_2101,18565,2,dir,2
2021-01-15_09:30:12.292,sell,SGX_CN_2101,18565,1,dir,2
2021-01-15_09:30:12.292,sell,SGX_CN_2101,18565,1,dir,2
2021-01-15_09:30:12.297,buy,IF2101,5490,1,dir,6
2021-01-15_09:30:12.302,buy,IF2101,5490,1,dir,6
2021-01-15_09:30:12.305,sell,IC2102,6393.4,1,dir,2
2021-01-15_09:30:26.142,sell,SGX_CN_2101,18579,13,dir,2
2021-01-15_09:30:26.143,sell,SGX_CN_2101,18579,17,dir,2
2021-01-15_09:30:26.155,sell,IC2102,6394.4,1,dir,2
2021-01-15_09:30:26.189,buy,IF2102,5493.2,1,dir,1
2021-01-15_09:30:31.601,buy,IF2102,5496.4,2,dir,1
2021-01-15_09:30:38.610,buy,SGX_CN_2101,18559,13,dir,1
2021-01-15_09:30:38.611,buy,SGX_CN_2101,18559,12,dir,1
2021-01-15_09:30:38.624,sell,IF2102,5491,2,dir,2
2021-01-15_09:30:38.624,buy,IC2102,6392.2,1,dir,1
2021-01-15_09:30:38.625,sell,IF2102,5491,1,dir,2
2021-01-15_09:30:38.637,buy,SGX_CN_2101,18559,5,dir,1
2021-01-15_09:32:40.629,buy,SGX_CN_2101,18574,1,dir,1
2021-01-15_09:32:40.644,sell,IF2102,5497.8,1,dir,2
2021-01-15_09:32:40.644,buy,IC2102,6396,1,dir,1
2021-01-15_09:32:45.675,buy,SGX_CN_2101,18588,1,dir,1
2021-01-15_09:32:45.676,buy,SGX_CN_2101,18589,4,dir,1
2021-01-15_09:32:45.691,buy,SGX_CN_2101,18589,1,dir,1
2021-01-15_09:32:45.694,buy,SGX_CN_2101,18590,1,dir,1
2021-01-15_09:32:45.703,buy,SGX_CN_2101,18590,1,dir,1
2021-01-15_09:32:45.705,buy,SGX_CN_2101,18590,1,dir,1
2021-01-15_09:32:45.706,buy,SGX_CN_2101,18590,1,dir,1
2021-01-15_09:32:45.706,buy,SGX_CN_2101,18590,2,dir,1
2021-01-15_09:32:45.706,buy,SGX_CN_2101,18590,2,dir,1
2021-01-15_09:32:45.707,buy,SGX_CN_2101,18590,1,dir,1
2021-01-15_09:32:45.707,buy,SGX_CN_2101,18590,1,dir,1
2021-01-15_09:32:45.708,buy,SGX_CN_2101,18591,1,dir,1
2021-01-15_09:32:45.708,buy,SGX_CN_2101,18591,1,dir,1
2021-01-15_09:32:45.708,buy,SGX_CN_2101,18591,2,dir,1
2021-01-15_09:32:45.709,buy,SGX_CN_2101,18591,1,dir,1
2021-01-15_09:32:45.709,buy,SGX_CN_2101,18591,1,dir,1
2021-01-15_09:32:45.709,buy,SGX_CN_2101,18592,1,dir,1
2021-01-15_09:32:45.710,buy,SGX_CN_2101,18592,3,dir,1
2021-01-15_09:32:45.710,buy,SGX_CN_2101,18592,1,dir,1
2021-01-15_09:32:45.710,buy,SGX_CN_2101,18592,2,dir,1
2021-01-15_09:32:45.718,sell,IF2102,5500,1,dir,2
2021-01-15_09:32:45.718,sell,IF2102,5500,1,dir,2
2021-01-15_09:32:56.658,buy,SGX_CN_2101,18579,1,dir,1
2021-01-15_09:32:56.659,buy,SGX_CN_2101,18579,1,dir,1
2021-01-15_09:32:56.686,buy,SGX_CN_2101,18579,1,dir,1
2021-01-15_09:33:02.563,buy,SGX_CN_2101,18596,27,dir,1
2021-01-15_09:33:02.583,buy,IC2102,6388,1,dir,1
2021-01-15_09:33:02.586,sell,IF2102,5501.8,1,dir,2
2021-01-15_09:33:02.590,sell,IF2102,5501.8,1,dir,2
2021-01-15_09:33:02.597,sell,IF2102,5501.8,1,dir,2
2021-01-15_09:33:20.860,buy,SGX_CN_2101,18603,30,dir,1
2021-01-15_09:33:20.871,buy,IC2102,6381.2,1,dir,1
2021-01-15_09:33:20.938,sell,IF2102,5499.6,1,dir,2
2021-01-15_09:33:20.950,sell,IF2102,5499.6,2,dir,2
2021-01-15_09:34:03.309,buy,SGX_CN_2101,18606,1,dir,1
2021-01-15_09:34:03.310,buy,SGX_CN_2101,18606,1,dir,1
2021-01-15_09:34:03.311,buy,SGX_CN_2101,18606,2,dir,1
2021-01-15_09:34:03.493,buy,SGX_CN_2101,18606,7,dir,1
2021-01-15_09:34:03.651,buy,SGX_CN_2101,18606,19,dir,1
2021-01-15_09:34:03.669,sell,IF2102,5497.2,1,dir,2
2021-01-15_09:34:03.670,sell,IF2102,5497,1,dir,2
2021-01-15_09:34:03.677,buy,IC2102,6371.6,1,dir,1
2021-01-15_09:34:09.245,sell,IF2102,5494.8,1,dir,2
2021-01-15_09:34:14.713,buy,SGX_CN_2101,18603,1,dir,1
2021-01-15_09:34:14.743,buy,SGX_CN_2101,18603,2,dir,1
2021-01-15_09:34:14.744,buy,SGX_CN_2101,18603,1,dir,1
2021-01-15_09:34:14.746,buy,SGX_CN_2101,18603,1,dir,1
2021-01-15_09:34:14.746,buy,SGX_CN_2101,18604,1,dir,1
2021-01-15_09:34:14.747,buy,SGX_CN_2101,18604,1,dir,1
2021-01-15_09:34:14.747,buy,SGX_CN_2101,18604,1,dir,1
2021-01-15_09:34:14.748,buy,SGX_CN_2101,18604,1,dir,1
2021-01-15_09:34:14.748,buy,SGX_CN_2101,18604,2,dir,1
2021-01-15_09:34:14.748,buy,SGX_CN_2101,18604,1,dir,1
2021-01-15_09:34:14.749,buy,SGX_CN_2101,18604,1,dir,1
2021-01-15_09:34:14.749,buy,SGX_CN_2101,18604,1,dir,1
2021-01-15_09:34:14.749,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:14.749,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:14.750,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:14.750,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:14.751,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:14.751,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:14.830,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:14.830,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:14.831,sell,IF2102,5495,1,dir,2
2021-01-15_09:34:14.831,buy,SGX_CN_2101,18605,2,dir,1
2021-01-15_09:34:14.832,sell,IF2102,5494.6,1,dir,2
2021-01-15_09:34:14.832,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:14.832,buy,SGX_CN_2101,18605,2,dir,1
2021-01-15_09:34:14.833,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:14.833,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:14.833,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:14.855,sell,IF2102,5494.6,1,dir,2
2021-01-15_09:34:14.856,buy,IC2102,6365.8,1,dir,1
2021-01-15_09:34:51.352,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:51.405,buy,SGX_CN_2101,18605,6,dir,1
2021-01-15_09:34:51.563,buy,SGX_CN_2101,18605,4,dir,1
2021-01-15_09:34:51.564,buy,SGX_CN_2101,18605,2,dir,1
2021-01-15_09:34:51.571,sell,IF2102,5492.6,1,dir,2
2021-01-15_09:34:51.591,buy,SGX_CN_2101,18605,5,dir,1
2021-01-15_09:34:51.592,buy,SGX_CN_2101,18605,10,dir,1
2021-01-15_09:34:51.592,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:51.594,buy,SGX_CN_2101,18605,1,dir,1
2021-01-15_09:34:51.604,sell,IF2102,5492.6,1,dir,2
2021-01-15_09:34:51.605,sell,IF2102,5492.4,1,dir,2
2021-01-15_09:34:51.605,buy,IC2102,6367.6,1,dir,1
2021-01-15_09:52:20.682,sell,SGX_CN_2101,18528,27,dir,2
2021-01-15_09:52:20.684,sell,SGX_CN_2101,18528,3,dir,2
2021-01-15_09:52:20.697,sell,IC2102,6359.4,1,dir,2
2021-01-15_09:52:21.055,buy,IF2102,5462.6,1,dir,1
2021-01-15_09:52:26.072,buy,IF2102,5466.2,1,dir,1
2021-01-15_09:52:26.072,buy,IF2102,5466.2,1,dir,1
2021-01-15_10:06:18.530,buy,SGX_CN_2101,18601,30,dir,1
2021-01-15_10:06:18.549,buy,IC2102,6400,1,dir,1
2021-01-15_10:06:18.554,sell,IF2102,5498.8,1,dir,2
2021-01-15_10:06:18.570,sell,IF2102,5498.8,1,dir,2
2021-01-15_10:06:23.732,sell,IF2102,5493.6,1,dir,2
2021-01-15_10:10:46.237,sell,SGX_CN_2101,18635,5,dir,2
2021-01-15_10:10:46.238,sell,SGX_CN_2101,18635,8,dir,2
2021-01-15_10:10:46.247,buy,IF2102,5499,1,dir,1
2021-01-15_10:10:46.248,sell,IC2102,6400.2,1,dir,2
2021-01-15_10:10:46.248,buy,IF2102,5499,1,dir,1
2021-01-15_10:10:46.265,sell,SGX_CN_2101,18635,7,dir,2
2021-01-15_10:10:46.265,sell,SGX_CN_2101,18635,5,dir,2
2021-01-15_10:10:46.266,sell,SGX_CN_2101,18635,5,dir,2
2021-01-15_10:10:46.278,buy,IF2102,5499,1,dir,1
2021-01-15_10:33:01.184,sell,SGX_CN_2101,18612,7,dir,2
2021-01-15_10:33:01.185,sell,SGX_CN_2101,18612,23,dir,2
2021-01-15_10:33:01.203,sell,IC2102,6370,1,dir,2
2021-01-15_10:33:01.332,buy,IF2102,5477.8,1,dir,1
2021-01-15_10:33:03.704,buy,IF2102,5477.8,1,dir,1
2021-01-15_10:33:03.706,buy,IF2102,5477.8,1,dir,1
2021-01-15_10:36:46.651,buy,SGX_CN_2101,18617,7,dir,1
2021-01-15_10:36:46.652,buy,SGX_CN_2101,18617,17,dir,1
2021-01-15_10:36:46.672,sell,IF2102,5483,1,dir,2
2021-01-15_10:36:46.672,sell,IF2102,5483,1,dir,2
2021-01-15_10:36:46.678,buy,SGX_CN_2101,18617,6,dir,1
2021-01-15_10:36:46.689,sell,IF2102,5483,1,dir,2
2021-01-15_10:36:46.689,buy,IC2102,6372,1,dir,1
2021-01-15_10:44:20.685,buy,SGX_CN_2101,18642,1,dir,1
2021-01-15_10:44:20.686,buy,SGX_CN_2101,18642,6,dir,1
2021-01-15_10:44:20.713,buy,SGX_CN_2101,18642,8,dir,1
2021-01-15_10:44:20.713,buy,SGX_CN_2101,18642,2,dir,1
2021-01-15_10:44:20.714,buy,SGX_CN_2101,18642,5,dir,1
2021-01-15_10:44:20.716,buy,SGX_CN_2101,18642,8,dir,1
2021-01-15_10:44:20.732,buy,IC2102,6374.8,1,dir,1
2021-01-15_10:44:21.279,sell,IF2102,5490.6,1,dir,2
2021-01-15_10:44:26.638,sell,IF2102,5489,1,dir,2
2021-01-15_10:44:26.638,sell,IF2102,5489,1,dir,2
2021-01-15_10:54:40.640,sell,SGX_CN_2101,18664,4,dir,2
2021-01-15_10:54:40.640,sell,SGX_CN_2101,18664,2,dir,2
2021-01-15_10:54:40.641,sell,SGX_CN_2101,18664,1,dir,2
2021-01-15_10:54:40.643,sell,SGX_CN_2101,18664,16,dir,2
2021-01-15_10:54:40.644,sell,SGX_CN_2101,18664,7,dir,2
2021-01-15_10:54:40.649,buy,IF2102,5487,1,dir,1
2021-01-15_10:54:40.650,sell,IC2102,6369.2,1,dir,2
2021-01-15_10:54:40.654,buy,IF2102,5487,2,dir,1
2021-01-15_11:08:33.494,buy,SGX_CN_2101,18629,18,dir,1
2021-01-15_11:08:33.495,buy,SGX_CN_2101,18629,12,dir,1
2021-01-15_11:08:33.505,sell,IF2102,5485.6,1,dir,2
2021-01-15_11:08:33.506,sell,IF2102,5485.4,2,dir,2
2021-01-15_11:08:33.507,buy,IC2102,6369.6,1,dir,1
2021-01-15_11:12:07.161,buy,SGX_CN_2101,18579,14,dir,1
2021-01-15_11:12:07.162,buy,SGX_CN_2101,18579,7,dir,1
2021-01-15_11:12:07.181,sell,IF2102,5472.2,1,dir,2
