IF2006.CFE,,,,,,
time,open,high,low,close,volume,oi
2020/5/19 10:23,3919.8,3921.8,3919.6,3921.2,173,92793
2020/5/19 10:24,3921,3921.8,3920.8,3920.8,150,92718
2020/5/19 10:25,3921,3923.6,3920.8,3922.2,266,92622
2020/5/19 10:26,3922.8,3923.2,3922,3922,193,92543
2020/5/19 10:27,3922.4,3923.4,3922.2,3923.4,140,92508
2020/5/19 10:28,3923.4,3924.8,3923.4,3924.8,309,92372
2020/5/19 10:29,3924.8,3925.8,3924.2,3924.8,394,92228
2020/5/19 10:30,3925.2,3926.6,3924.8,3926.6,375,92039
2020/5/19 10:31,3925.6,3926.6,3924.2,3924.2,365,91906
2020/5/19 10:32,3924.2,3925.2,3921.4,3921.4,357,91776
2020/5/19 10:33,3921.6,3922.2,3920.6,3921.4,262,91664
2020/5/19 10:34,3921.8,3922.2,3920.4,3921.6,205,91624
2020/5/19 10:35,3922,3922,3920.4,3920.6,154,91581
2020/5/19 10:36,3920.4,3920.6,3917.2,3917.8,400,91428
2020/5/19 10:37,3917.8,3918.8,3916,3916.6,337,91281
2020/5/19 10:38,3916.6,3918.4,3916.2,3917.4,201,91251
2020/5/19 10:39,3917.2,3919.6,3917,3919.2,162,91217
2020/5/19 10:40,3919,3919.8,3918.6,3919.6,128,91175
2020/5/19 10:41,3919.4,3920.6,3918.2,3918.2,254,91128
2020/5/19 10:42,3918.6,3918.8,3917.2,3918.2,196,91068
2020/5/19 10:43,3918.4,3919.4,3917.8,3918.4,87,91047
2020/5/19 10:44,3918.4,3919.2,3916.2,3916.6,202,91017
2020/5/19 10:45,3917,3917,3915.4,3915.6,319,90935
2020/5/19 10:46,3915.8,3917.8,3915.2,3917.4,151,90903
2020/5/19 10:47,3917.2,3917.8,3916.6,3917.6,122,90846
2020/5/19 10:48,3917.2,3917.4,3915.8,3915.8,157,90792
2020/5/19 10:49,3915.6,3915.6,3911.4,3913,726,90661
2020/5/19 10:50,3913,3913.8,3912,3912.2,290,90572
2020/5/19 10:51,3912.2,3912.2,3910.6,3910.6,461,90408
2020/5/19 10:52,3910.6,3912.6,3910.2,3911.6,409,90247
2020/5/19 10:53,3911.8,3912.8,3910.8,3911.4,266,90149
2020/5/19 10:54,3911.6,3912,3910.6,3910.8,218,90051
2020/5/19 10:55,3910.6,3911.4,3910,3911,481,89921
2020/5/19 10:56,3911,3912.6,3910.8,3912.4,383,89811
2020/5/19 10:57,3912.4,3912.6,3911.2,3912,180,89774
2020/5/19 10:58,3911.6,3911.8,3909,3909.4,355,89746
2020/5/19 10:59,3909.2,3910.2,3908.6,3909.2,298,89682
2020/5/19 11:00,3909,3909,3907,3907.6,529,89638
2020/5/19 11:01,3907.6,3908.4,3906.4,3907,328,89615
2020/5/19 11:02,3906.8,3907.6,3905.4,3906.8,338,89601
2020/5/19 11:03,3907,3909,3906.6,3907.8,349,89537
2020/5/19 11:04,3907.6,3908.2,3906.4,3907.8,256,89491
2020/5/19 11:05,3907.4,3908.6,3906.8,3907,202,89441
2020/5/19 11:06,3907,3908.6,3906.2,3908.4,227,89390
2020/5/19 11:07,3908.4,3910.8,3907.8,3910.4,414,89379
2020/5/19 11:08,3910.2,3911,3909,3911,224,89317
2020/5/19 11:09,3911,3911.4,3910,3911,174,89329
2020/5/19 11:10,3911,3911,3909.6,3909.6,215,89309
2020/5/19 11:11,3909.8,3909.8,3906.6,3907.2,351,89241
2020/5/19 11:12,3907,3908.2,3906.2,3906.6,270,89210
2020/5/19 11:13,3907.2,3907.8,3906,3907.4,181,89205
2020/5/19 11:14,3906.8,3907.2,3904.4,3905.6,342,89184
2020/5/19 11:15,3904.8,3907.4,3904.8,3906.6,252,89177
2020/5/19 11:16,3906.6,3906.6,3904.2,3904.4,287,89181
2020/5/19 11:17,3904,3904.8,3903,3904,345,89161
2020/5/19 11:18,3904,3904,3902.4,3902.6,248,89163
2020/5/19 11:19,3902.4,3904.2,3902.4,3903.8,202,89172
2020/5/19 11:20,3903.6,3903.8,3902.6,3902.8,153,89193
2020/5/19 11:21,3902.6,3904.4,3902.4,3904,197,89207
2020/5/19 11:22,3904,3906,3903.6,3905.8,235,89227
2020/5/19 11:23,3905.8,3906.6,3905.2,3906.6,116,89228
2020/5/19 11:24,3906.8,3907,3905.4,3905.8,147,89222
2020/5/19 11:25,3906,3908.6,3906,3907.6,192,89219
2020/5/19 11:26,3907.4,3907.4,3906.2,3907.2,96,89212
2020/5/19 11:27,3906.6,3907.8,3906.6,3907.6,110,89206
2020/5/19 11:28,3907.6,3909,3907.4,3908.2,199,89205
2020/5/19 11:29,3908,3908.6,3907,3907.2,250,89247
2020/5/19 11:30,,,,,0,89247
2020/5/19 13:00,3909,3912.6,3909,3909.6,613,89323
2020/5/19 13:01,3909.8,3909.8,3907.8,3908.2,221,89360
2020/5/19 13:02,3908.2,3909.6,3908,3908.6,127,89403
2020/5/19 13:03,3909,3912.4,3909,3911.6,283,89413
2020/5/19 13:04,3911.8,3912.4,3911,3912,148,89408
2020/5/19 13:05,3912.4,3914.4,3912.4,3913.8,382,89427
2020/5/19 13:06,3913.8,3914.4,3911.6,3911.8,198,89426
2020/5/19 13:07,3911.8,3913.2,3911.2,3912.4,167,89414
2020/5/19 13:08,3912.4,3912.4,3911,3912,113,89388
2020/5/19 13:09,3911.6,3912.8,3910.6,3912.8,166,89371
2020/5/19 13:10,3912.8,3913.8,3912.4,3913.4,214,89355
2020/5/19 13:11,3913.4,3914.6,3913.2,3914.4,287,89334
2020/5/19 13:12,3914.4,3914.8,3912,3913.2,294,89290
2020/5/19 13:13,3912.6,3914.4,3912.6,3913.6,180,89315
2020/5/19 13:14,3913.4,3914,3912.6,3914,126,89313
2020/5/19 13:15,3914.2,3915.8,3913.6,3915.2,377,89329
2020/5/19 13:16,3915.2,3915.2,3913,3913.8,258,89352
2020/5/19 13:17,3914,3914.2,3912,3912.4,253,89414
2020/5/19 13:18,3912.6,3914,3912.2,3913,162,89438
2020/5/19 13:19,3913.2,3913.2,3911.6,3911.8,145,89436
2020/5/19 13:20,3912,3912,3909.8,3910,352,89421
2020/5/19 13:21,3910.6,3912,3910,3911.8,179,89449
2020/5/19 13:22,3911.6,3912.4,3911.2,3912.4,163,89476
2020/5/19 13:23,3912.8,3913,3911.6,3911.6,184,89509
2020/5/19 13:24,3911.2,3911.4,3909.8,3910,200,89526
2020/5/19 13:25,3909.8,3912.2,3909.8,3911.8,212,89581
2020/5/19 13:26,3912,3914,3911.2,3913.6,328,89570
2020/5/19 13:27,3913.8,3915.8,3913.4,3915,359,89542
2020/5/19 13:28,3915,3915.6,3914.2,3914.4,225,89567
2020/5/19 13:29,3914.6,3915.4,3911.8,3912.2,297,89652
2020/5/19 13:30,3912,3912.4,3909.2,3912,362,89687
2020/5/19 13:31,3911.2,3913.2,3911,3911,152,89720
2020/5/19 13:32,3911.2,3914.2,3911,3913.6,168,89759
2020/5/19 13:33,3913.6,3915,3913.2,3915,196,89763
2020/5/19 13:34,3914.8,3915,3912.6,3913.8,207,89816
2020/5/19 13:35,3913.8,3914.4,3912.4,3912.8,121,89837
2020/5/19 13:36,3912.4,3914.4,3912.4,3913,99,89864
2020/5/19 13:37,3913.2,3913.2,3911.8,3912.2,100,89882
2020/5/19 13:38,3912,3914.4,3911.6,3914,175,89926
2020/5/19 13:39,3914,3915.4,3913.8,3915.4,203,89979
2020/5/19 13:40,3915.4,3916.4,3914.8,3916.2,323,90067
2020/5/19 13:41,3915.8,3916.2,3912.6,3913.2,288,90117
2020/5/19 13:42,3913.2,3914.4,3912.6,3914,233,90228
2020/5/19 13:43,3914,3914.2,3913.2,3913.2,74,90253
2020/5/19 13:44,3913,3913.2,3910.2,3910.2,331,90330
2020/5/19 13:45,3910.6,3912,3910.2,3910.6,171,90390
2020/5/19 13:46,3910.6,3911.2,3908.8,3909,292,90491
2020/5/19 13:47,3909,3909.4,3907.8,3908.2,300,90520
2020/5/19 13:48,3908,3909.4,3907.8,3908.2,167,90562
2020/5/19 13:49,3908.2,3910.2,3907.2,3910,243,90637
2020/5/19 13:50,3909.6,3910.8,3908.8,3910.2,176,90654
2020/5/19 13:51,3910,3910.4,3907.8,3908,205,90652
2020/5/19 13:52,3908.2,3908.8,3907.6,3907.6,130,90665
2020/5/19 13:53,3907.8,3909.2,3907.8,3908.8,114,90694
2020/5/19 13:54,3908.6,3910.4,3908.4,3909.6,167,90747
2020/5/19 13:55,3909.8,3911.6,3909.8,3910.6,192,90774
2020/5/19 13:56,3910.2,3913.6,3910.2,3913.6,254,90857
2020/5/19 13:57,3913.8,3914,3912.4,3913,164,90905
2020/5/19 13:58,3912.8,3913.8,3912.4,3913.8,142,90959
2020/5/19 13:59,3913.8,3913.8,3911.4,3912.4,167,91003
2020/5/19 14:00,3912.6,3914.2,3912.6,3913.8,201,91086
2020/5/19 14:01,3913.6,3914.8,3913.2,3914.4,226,91157
2020/5/19 14:02,3914.4,3915.4,3913.8,3915.4,273,91215
2020/5/19 14:03,3915,3915.8,3914.2,3914.4,242,91281
2020/5/19 14:04,3914.6,3915.2,3913.2,3913.2,242,91358
2020/5/19 14:05,3913,3914.6,3912.4,3914,191,91392
2020/5/19 14:06,3913.8,3915,3913.8,3914.2,109,91433
2020/5/19 14:07,3914.2,3914.4,3913.2,3914,92,91441
2020/5/19 14:08,3914,3914,3912.6,3913.6,90,91475
2020/5/19 14:09,3913.4,3913.8,3912.4,3912.6,105,91501
2020/5/19 14:10,3912.8,3912.8,3909,3909.6,413,91588
2020/5/19 14:11,3909.6,3911.2,3909.4,3910.6,166,91617
2020/5/19 14:12,3911,3911,3909,3909.6,224,91673
2020/5/19 14:13,3909.6,3914,3909.6,3913.6,214,91703
2020/5/19 14:14,3913.6,3914.2,3912,3913.6,163,91753
2020/5/19 14:15,3913.2,3914,3912.8,3913.2,157,91770
2020/5/19 14:16,3913.6,3913.6,3911.4,3911.4,101,91788
2020/5/19 14:17,3911.2,3913.4,3911.2,3912.6,186,91814
2020/5/19 14:18,3912.8,3913.4,3911.8,3912.8,105,91815
2020/5/19 14:19,3912.8,3913.2,3912,3912.8,56,91845
2020/5/19 14:20,3912.8,3914.8,3912.6,3914,301,91925
2020/5/19 14:21,3914,3914,3911.2,3912.6,255,91947
2020/5/19 14:22,3912.6,3913.6,3911.8,3912.2,158,91978
2020/5/19 14:23,3911.8,3912.8,3911.2,3912,163,92014
2020/5/19 14:24,3911.8,3913.6,3911.8,3913,142,92076
2020/5/19 14:25,3912.8,3913.8,3912.4,3913.6,148,92107
2020/5/19 14:26,3913.4,3914.4,3913,3913.6,158,92192
2020/5/19 14:27,3913.2,3913.8,3911,3911.8,296,92312
2020/5/19 14:28,3912,3913.4,3911.8,3912.4,145,92379
2020/5/19 14:29,3912.6,3913.2,3912,3912.8,176,92461
2020/5/19 14:30,3913.8,3914.4,3913,3914,257,92556
2020/5/19 14:31,3913.8,3913.8,3911,3911,267,92693
2020/5/19 14:32,3911,3913.4,3910.6,3912.6,311,92838
2020/5/19 14:33,3913,3913.2,3911.6,3912.4,143,92888
2020/5/19 14:34,3912.4,3912.8,3910.2,3910.2,231,92984
2020/5/19 14:35,3910.2,3911.4,3909,3909.6,353,93120
2020/5/19 14:36,3909.2,3911.2,3909,3909,205,93230
2020/5/19 14:37,3909,3909.8,3906,3906.2,592,93407
2020/5/19 14:38,3906.2,3907.2,3906.2,3906.6,315,93543
2020/5/19 14:39,3906.6,3908.8,3906.2,3908.8,271,93641
2020/5/19 14:40,3909,3909,3907.4,3907.4,185,93705
2020/5/19 14:41,3907.2,3909,3907,3908.6,260,93809
2020/5/19 14:42,3908.4,3909.8,3908.4,3909.8,137,93852
2020/5/19 14:43,3909,3909.6,3908.4,3908.8,172,93910
2020/5/19 14:44,3908.8,3911.2,3908.6,3910.4,288,93986
2020/5/19 14:45,3910.4,3911,3909.6,3910,236,94099
2020/5/19 14:46,3909.8,3910.8,3909.6,3910.6,166,94186
2020/5/19 14:47,3910.6,3911.4,3909.6,3910.6,262,94320
2020/5/19 14:48,3911,3911.2,3910.2,3911,191,94433
2020/5/19 14:49,3910.8,3911.4,3910.4,3910.8,245,94533
2020/5/19 14:50,3911.2,3911.4,3910.4,3910.8,352,94715
2020/5/19 14:51,3911,3911.6,3910.8,3911.2,217,94809
2020/5/19 14:52,3911,3912.2,3911,3911.6,329,94955
2020/5/19 14:53,3911.8,3912.2,3911.2,3911.8,309,95100
2020/5/19 14:54,3911.6,3912.2,3911.2,3911.4,311,95270
2020/5/19 14:55,3911.6,3912,3910.4,3910.8,471,95512
2020/5/19 14:56,3910.6,3911.2,3910.2,3910.6,354,95698
2020/5/19 14:57,3911,3912.2,3910.6,3911.2,616,95986
2020/5/19 14:58,3911.2,3911.4,3910.4,3910.8,600,96159
2020/5/19 14:59,3910.8,3912.4,3910,3911.8,700,96478
2020/5/19 15:00,3911.8,3911.8,3911.8,3911.8,0,96478
2020/5/20 9:30,3916.2,3917.8,3907,3908,1147,95781
2020/5/20 9:31,3908,3909,3900.4,3901.4,1096,95103
2020/5/20 9:32,3900.6,3902.6,3896,3901.2,1022,94486
2020/5/20 9:33,3901.2,3904.2,3900,3903.8,640,94145
2020/5/20 9:34,3904,3909.6,3903.6,3908.4,872,93733
2020/5/20 9:35,3908.8,3915,3908.4,3911.4,1263,93184
2020/5/20 9:36,3911.8,3913.8,3909.6,3911.8,658,92921
2020/5/20 9:37,3911.8,3913.4,3910.6,3911,411,92825
2020/5/20 9:38,3910.8,3913.4,3910.8,3911.6,513,92608
2020/5/20 9:39,3911.4,3914.2,3910.6,3912.8,546,92396
2020/5/20 9:40,3913.2,3915.4,3912.6,3913.2,588,92132
2020/5/20 9:41,3913.4,3914.2,3910.8,3911.6,342,91996
2020/5/20 9:42,3911.8,3913,3911.2,3911.8,245,91899
2020/5/20 9:43,3912.2,3912.8,3910.6,3911.8,199,91807
2020/5/20 9:44,3912,3914,3912,3912.2,257,91731
2020/5/20 9:45,3912.2,3913.6,3911.2,3912.6,266,91630
2020/5/20 9:46,3912.6,3912.8,3910.6,3911.8,222,91519
2020/5/20 9:47,3911.8,3913.6,3910.6,3913,192,91440
2020/5/20 9:48,3913,3914.6,3912.6,3913.8,260,91335
2020/5/20 9:49,3914,3914,3911.8,3912.6,295,91249
2020/5/20 9:50,3912.8,3914,3912.4,3913.4,185,91192
2020/5/20 9:51,3913.2,3913.4,3912,3913,186,91130
2020/5/20 9:52,3913,3913.8,3912.8,3913,108,91083
2020/5/20 9:53,3912.8,3913,3910.4,3911,364,90931
2020/5/20 9:54,3911,3911.4,3907.6,3907.8,356,90794
2020/5/20 9:55,3907.6,3908.4,3906,3907,447,90625
2020/5/20 9:56,3906.8,3907.6,3906,3906.4,272,90518
2020/5/20 9:57,3906.6,3908,3906.6,3907.6,208,90445
2020/5/20 9:58,3907.8,3908.6,3906.6,3908.4,188,90377
2020/5/20 9:59,3908.4,3911.2,3908,3909.8,432,90312
2020/5/20 10:00,3909.6,3909.6,3906.6,3907,263,90190
2020/5/20 10:01,3906.8,3909,3906.6,3908.2,182,90113
2020/5/20 10:02,3908.4,3910.6,3907.8,3909.6,163,90053
2020/5/20 10:03,3909.2,3911.8,3909.2,3911.6,288,89957
2020/5/20 10:04,3911.6,3911.8,3910,3910,202,89881
2020/5/20 10:05,3910.2,3911.6,3910.2,3910.6,111,89836
2020/5/20 10:06,3910.6,3910.8,3909.2,3909.2,103,89800
2020/5/20 10:07,3909.4,3909.4,3906.6,3907.2,221,89699
2020/5/20 10:08,3907.6,3909.6,3907.4,3909.4,143,89630
2020/5/20 10:09,3909,3909.8,3908.2,3909.2,126,89588
2020/5/20 10:10,3909,3911.6,3909,3911,186,89510
2020/5/20 10:11,3911,3911.4,3908.6,3910,260,89406
2020/5/20 10:12,3910.2,3910.2,3907.8,3908,173,89317
2020/5/20 10:13,3908.4,3908.4,3907.6,3907.6,110,89254
2020/5/20 10:14,3907.4,3907.8,3905.2,3905.6,369,89138
2020/5/20 10:15,3905.8,3905.8,3903.6,3903.6,453,89043
2020/5/20 10:16,3904,3905.8,3903.2,3905.4,209,88956
2020/5/20 10:17,3905,3905.6,3904.4,3904.8,153,88895
2020/5/20 10:18,3904.8,3906.8,3904.4,3906.6,133,88847
2020/5/20 10:19,3906.6,3907.6,3905.4,3907,137,88793
2020/5/20 10:20,3906.8,3909.2,3906.6,3907.4,259,88684
2020/5/20 10:21,3907.4,3908.8,3906.4,3907.2,175,88604
2020/5/20 10:22,3907.2,3907.2,3904.4,3904.6,226,88513
2020/5/20 10:23,3904.8,3905.4,3903.8,3904.2,244,88393
2020/5/20 10:24,3904.2,3904.2,3902.6,3903,300,88351
2020/5/20 10:25,3903,3904.6,3902.2,3903.8,232,88321
2020/5/20 10:26,3903.8,3904.2,3902.6,3903,184,88269
2020/5/20 10:27,3902.6,3904.2,3902.2,3903.6,194,88218
2020/5/20 10:28,3903.6,3904.2,3903,3903,194,88183
2020/5/20 10:29,3903,3904.2,3902.6,3902.8,167,88145
2020/5/20 10:30,3902.6,3902.6,3898.2,3900.6,840,87873
2020/5/20 10:31,3900.4,3903.6,3899.4,3903.6,455,87675
2020/5/20 10:32,3903.2,3905,3903,3904.6,287,87591
2020/5/20 10:33,3904.4,3906,3904.4,3905,234,87554
2020/5/20 10:34,3905,3905.2,3903,3904.2,158,87542
2020/5/20 10:35,3904.2,3905.8,3904,3904.4,131,87513
2020/5/20 10:36,3904.8,3906.4,3904.6,3906.2,133,87477
2020/5/20 10:37,3906.4,3907,3905,3905.8,192,87443
2020/5/20 10:38,3905.8,3906,3904,3904.8,161,87434
2020/5/20 10:39,3904.8,3906.2,3904.8,3904.8,123,87388
2020/5/20 10:40,3905,3906.8,3904.8,3905.4,130,87357
2020/5/20 10:41,3905.4,3906.6,3905,3906.2,117,87328
2020/5/20 10:42,3906,3907.6,3906,3907.4,265,87275
2020/5/20 10:43,3907.2,3907.2,3905.4,3906.8,237,87255
2020/5/20 10:44,3906.6,3907.6,3906.4,3907.2,122,87206
2020/5/20 10:45,3907.4,3907.4,3906.4,3907,116,87187
2020/5/20 10:46,3906.8,3907.2,3906,3907,81,87177
2020/5/20 10:47,3907,3907.2,3905.2,3905.2,131,87166
2020/5/20 10:48,3905.6,3907.4,3905.2,3907.4,136,87152
2020/5/20 10:49,3907.4,3908.8,3906.8,3907.4,251,87105
2020/5/20 10:50,3907.4,3908,3907,3907.2,100,87085
2020/5/20 10:51,3907.2,3908.4,3906.6,3908.4,155,87068
2020/5/20 10:52,3908.4,3909.2,3908,3908.4,225,87010
2020/5/20 10:53,3908.4,3909.8,3908,3909.8,221,86959
2020/5/20 10:54,3909.8,3911,3908.4,3908.8,268,86903
2020/5/20 10:55,3908.6,3910.2,3908.6,3909,206,86860
2020/5/20 10:56,3909,3910.2,3907.6,3908,164,86856
2020/5/20 10:57,3908,3909.6,3907.8,3909.2,125,86851
2020/5/20 10:58,3909,3909.4,3908.2,3908.2,88,86842
2020/5/20 10:59,3908.4,3910.6,3907.8,3909.4,158,86824
2020/5/20 11:00,3909.6,3909.8,3907,3907,273,86771
2020/5/20 11:01,3906.8,3907,3905.4,3905.4,255,86746
2020/5/20 11:02,3905.6,3906.6,3905.6,3906.2,134,86745
2020/5/20 11:03,3905.8,3906,3902.8,3904.2,457,86661
2020/5/20 11:04,3903.8,3904,3903,3903,235,86629
2020/5/20 11:05,3902.8,3903,3901.4,3902,481,86585
2020/5/20 11:06,3902.2,3903.6,3901.6,3903.2,237,86575
2020/5/20 11:07,3902,3903,3901,3901.2,284,86594
2020/5/20 11:08,3901.2,3902.4,3900.8,3901.8,211,86602
2020/5/20 11:09,3901.6,3902.4,3900.6,3900.6,279,86645
2020/5/20 11:10,3900.6,3900.8,3899.2,3900,439,86750
2020/5/20 11:11,3900.4,3903.4,3900.2,3902.6,288,86816
2020/5/20 11:12,3902.6,3903.4,3902.2,3902.2,212,86890
2020/5/20 11:13,3902,3904,3901.4,3902.8,215,86930
2020/5/20 11:14,3902.8,3903,3901.2,3901.6,166,86945
2020/5/20 11:15,3901.4,3901.4,3898.2,3898.4,601,86984
2020/5/20 11:16,3898.4,3900.4,3898.2,3899.4,310,87047
2020/5/20 11:17,3899.4,3903.6,3899.4,3903.6,253,87091
2020/5/20 11:18,3903.2,3903.4,3901.4,3902.2,228,87156
2020/5/20 11:19,3902.8,3903.2,3900.8,3902,140,87194
2020/5/20 11:20,3901.8,3902.2,3900.2,3901.2,108,87210
2020/5/20 11:21,3901.4,3902,3900.4,3900.4,94,87219
2020/5/20 11:22,3900.6,3900.8,3899.6,3900.2,142,87233
2020/5/20 11:23,3900.4,3900.4,3898.6,3899,195,87240
2020/5/20 11:24,3899,3899.8,3898.6,3899.6,165,87280
2020/5/20 11:25,3899.2,3901,3898.6,3900.4,176,87275
2020/5/20 11:26,3900.2,3901.6,3900.2,3901.6,94,87277
2020/5/20 11:27,3901.4,3901.8,3900.8,3901.2,62,87278
2020/5/20 11:28,3901.4,3901.4,3899.6,3900,144,87266
2020/5/20 11:29,3899.8,3899.8,3898.6,3898.8,229,87247
2020/5/20 11:30,3899.6,3899.6,3899.6,3899.6,1,87246
2020/5/20 13:00,3899.8,3902,3899.8,3902,278,87303
2020/5/20 13:01,3901.8,3902.4,3901.4,3901.8,114,87313
2020/5/20 13:02,3901.4,3901.4,3900,3900.2,165,87351
2020/5/20 13:03,3900.2,3902.2,3900.2,3901.2,118,87343
2020/5/20 13:04,3901,3901.4,3899,3899,146,87381
2020/5/20 13:05,3899,3902.6,3897.4,3902,527,87452
2020/5/20 13:06,3901.6,3904.2,3901.6,3902.8,376,87514
2020/5/20 13:07,3903.4,3903.4,3902.4,3903.2,109,87530
2020/5/20 13:08,3903.4,3903.8,3902.2,3903,180,87583
2020/5/20 13:09,3903.2,3904.2,3902.2,3904.2,203,87659
2020/5/20 13:10,3904.4,3905.2,3903.6,3905,301,87659
2020/5/20 13:11,3904.8,3905.2,3903.6,3904,221,87699
2020/5/20 13:12,3904.4,3904.6,3903.2,3903.2,120,87725
2020/5/20 13:13,3903.2,3904.2,3902.6,3904.2,70,87734
2020/5/20 13:14,3904.2,3904.2,3902.8,3902.8,73,87756
2020/5/20 13:15,3902.6,3902.8,3901.8,3902.4,156,87800
2020/5/20 13:16,3902.2,3902.6,3901.4,3901.6,97,87823
2020/5/20 13:17,3902,3902.8,3901.6,3902.2,116,87860
2020/5/20 13:18,3902.2,3903.6,3901.6,3903.6,130,87904
2020/5/20 13:19,3903.6,3905.4,3903.4,3905.4,256,87965
2020/5/20 13:20,3905.2,3906.6,3904,3906.4,404,88017
2020/5/20 13:21,3906.6,3906.6,3903.8,3905.8,283,88054
2020/5/20 13:22,3905.8,3907,3904.4,3906.8,238,88069
2020/5/20 13:23,3907,3910,3906.6,3909.6,685,88051
2020/5/20 13:24,3909.4,3910,3907.6,3908.2,411,88125
2020/5/20 13:25,3908.2,3909.8,3908.2,3909.2,250,88180
2020/5/20 13:26,3909.6,3909.8,3908,3909,250,88222
2020/5/20 13:27,3908.8,3909.4,3907.8,3908.4,328,88241
2020/5/20 13:28,3908.8,3909.8,3908.4,3909.6,164,88296
2020/5/20 13:29,3909.6,3911.2,3909,3910.8,546,88438
2020/5/20 13:30,3910.8,3911.4,3909,3909.8,404,88536
2020/5/20 13:31,3909.8,3910.2,3908.4,3908.8,237,88595
2020/5/20 13:32,3909,3910,3908.4,3910,193,88641
2020/5/20 13:33,3910,3910.6,3908,3908.2,249,88707
2020/5/20 13:34,3908.2,3909.4,3908,3909.4,186,88778
2020/5/20 13:35,3909.2,3910,3908.2,3910,197,88796
2020/5/20 13:36,3910,3910.2,3909,3909.8,136,88843
2020/5/20 13:37,3909.6,3910,3908.8,3909.8,124,88869
2020/5/20 13:38,3909.8,3910,3908.2,3908.4,125,88901
2020/5/20 13:39,3908.8,3909.2,3908.4,3908.8,132,88922
2020/5/20 13:40,3908.8,3909.8,3908.4,3909.4,153,88963
2020/5/20 13:41,3909.4,3910,3908.8,3909.8,199,89002
2020/5/20 13:42,3909.4,3910.2,3909.2,3909.6,123,89038
2020/5/20 13:43,3909.8,3910,3907.8,3908.2,222,89074
2020/5/20 13:44,3908,3908,3906.8,3906.8,235,89124
2020/5/20 13:45,3907,3907.6,3906.2,3906.6,203,89170
2020/5/20 13:46,3906.8,3907,3903.8,3904.4,411,89248
2020/5/20 13:47,3904.6,3905.8,3904.2,3905.2,229,89315
2020/5/20 13:48,3905.2,3906.6,3904.4,3906,116,89342
2020/5/20 13:49,3906,3906.6,3905.6,3906,81,89358
2020/5/20 13:50,3906,3906,3903.2,3903.8,275,89467
2020/5/20 13:51,3903.8,3904.6,3903,3903.2,232,89549
2020/5/20 13:52,3903.4,3903.4,3900.4,3900.4,399,89695
2020/5/20 13:53,3901,3902.2,3900.6,3900.6,389,89837
2020/5/20 13:54,3901,3901,3899.6,3899.8,445,89971
2020/5/20 13:55,3899.8,3902.4,3899.8,3902.2,314,90068
2020/5/20 13:56,3902,3902.2,3900.8,3900.8,164,90136
2020/5/20 13:57,3901,3902,3900.6,3901.2,200,90183
2020/5/20 13:58,3901.2,3901.4,3900.2,3901.4,142,90236
2020/5/20 13:59,3901.4,3901.8,3900.2,3900.4,168,90262
2020/5/20 14:00,3900.6,3902.4,3899.8,3902.2,336,90398
2020/5/20 14:01,3902.2,3902.4,3901.6,3902.4,151,90474
2020/5/20 14:02,3902.2,3902.2,3899.8,3900.2,292,90624
2020/5/20 14:03,3900,3901.2,3899.6,3901,154,90721
2020/5/20 14:04,3901.2,3901.4,3900.6,3900.6,91,90764
2020/5/20 14:05,3900.8,3901.4,3899,3900,316,90858
2020/5/20 14:06,3899.8,3901.4,3899,3900.6,183,90950
2020/5/20 14:07,3900.6,3901,3899.6,3900.4,164,91053
2020/5/20 14:08,3899.8,3903,3899.8,3902.8,348,91198
2020/5/20 14:09,3903,3903,3901.6,3901.6,204,91260
2020/5/20 14:10,3901.6,3902.6,3900.8,3901.8,167,91355
2020/5/20 14:11,3902,3902,3899,3899,218,91465
2020/5/20 14:12,3899.4,3899.4,3893.2,3895,1144,91923
2020/5/20 14:13,3895,3895.8,3894.2,3894.2,373,92060
2020/5/20 14:14,3894.4,3895,3893,3894.6,418,92251
2020/5/20 14:15,3894.6,3897,3894.6,3895.8,334,92404
2020/5/20 14:16,3896.4,3896.6,3895,3895.8,229,92498
2020/5/20 14:17,3895.2,3895.6,3892.8,3893.2,254,92620
2020/5/20 14:18,3893,3894.2,3893,3894,268,92678
2020/5/20 14:19,3893.6,3895.8,3893,3895.4,258,92779
2020/5/20 14:20,3895.4,3896.8,3894,3896.8,229,92880
2020/5/20 14:21,3896.4,3896.8,3895.6,3896.6,161,92960
2020/5/20 14:22,3896.8,3898.2,3896,3897.8,311,93098
2020/5/20 14:23,3898,3898,3896.6,3897.8,163,93164
2020/5/20 14:24,3897.8,3897.8,3895.6,3896.6,164,93211
2020/5/20 14:25,3896.6,3898.2,3896.2,3897.6,233,93299
2020/5/20 14:26,3897.6,3897.8,3896.2,3896.2,118,93357
2020/5/20 14:27,3896.6,3898,3896.4,3897.2,151,93436
2020/5/20 14:28,3897.6,3898,3897.2,3897.8,115,93484
2020/5/20 14:29,3897.8,3897.8,3897,3897.2,147,93546
2020/5/20 14:30,3897.4,3897.8,3896.4,3897.8,214,93642
2020/5/20 14:31,3897.2,3897.6,3896.2,3896.8,159,93704
2020/5/20 14:32,3897,3897,3895.2,3896.2,200,93792
2020/5/20 14:33,3896,3896.6,3895.6,3896.6,152,93875
2020/5/20 14:34,3896.2,3896.6,3893.4,3894.2,240,93987
2020/5/20 14:35,3894,3895,3893.4,3894.4,209,94059
2020/5/20 14:36,3894.8,3897,3894.2,3896.2,366,94258
